timestamp,area_name,traffic_level,nearby_events,day_of_week,total_slots,occupied_slots,available_slots
2024-04-04 01:00:00,Metro Station,1,0,5,100,12,88
2024-04-04 02:00:00,Airport,4,0,1,150,43,107
2024-04-04 02:00:00,City Center,6,0,1,100,50,50
2024-04-04 02:00:00,Airport,9,0,6,75,55,20
2024-04-04 02:00:00,Shopping Mall,9,0,0,50,31,19
2024-04-04 03:00:00,Railway Station,3,0,5,75,13,62
2024-04-04 05:00:00,Airport,9,0,1,50,38,12
2024-04-04 05:00:00,Cricket Stadium,8,1,6,200,171,29
2024-04-04 05:00:00,Railway Station,6,0,3,150,71,79
2024-04-04 05:00:00,Tech Park,1,0,2,200,15,185
2024-04-04 06:00:00,City Center,1,0,1,200,12,188
2024-04-04 06:00:00,Metro Station,7,0,2,100,55,45
2024-04-04 07:00:00,Railway Station,2,0,5,150,20,130
2024-04-04 07:00:00,Airport,7,0,0,150,84,66
2024-04-04 08:00:00,Tech Park,10,0,1,75,64,11
2024-04-04 08:00:00,Tech Park,1,0,0,200,20,180
2024-04-04 09:00:00,Metro Station,8,0,3,100,69,31
2024-04-04 09:00:00,City Center,10,0,4,50,35,15
2024-04-04 10:00:00,Cricket Stadium,1,0,1,100,13,87
2024-04-04 10:00:00,Shopping Mall,6,0,4,100,52,48
2024-04-04 10:00:00,Shopping Mall,3,0,4,200,52,148
2024-04-04 11:00:00,Cricket Stadium,10,0,3,50,43,7
2024-04-04 12:00:00,Shopping Mall,6,0,5,100,47,53
2024-04-04 12:00:00,Metro Station,8,0,1,100,67,33
2024-04-04 13:00:00,Metro Station,5,0,6,75,30,45
2024-04-04 16:00:00,Tech Park,8,0,5,100,65,35
2024-04-04 16:00:00,Airport,5,0,2,100,37,63
2024-04-04 16:00:00,Shopping Mall,7,0,2,150,88,62
2024-04-04 17:00:00,Shopping Mall,6,0,5,150,73,77
2024-04-04 17:00:00,City Center,10,0,0,75,62,13
2024-04-04 18:00:00,Metro Station,8,0,2,100,65,35
2024-04-04 19:00:00,Metro Station,6,0,6,100,43,57
2024-04-04 19:00:00,Railway Station,8,0,0,150,101,49
2024-04-04 20:00:00,Cricket Stadium,10,0,5,150,116,34
2024-04-04 20:00:00,Railway Station,8,0,2,100,69,31
2024-04-04 20:00:00,Shopping Mall,1,0,4,100,9,91
2024-04-04 20:00:00,Shopping Mall,8,0,5,200,133,67
2024-04-04 21:00:00,Cricket Stadium,6,0,1,150,69,81
2024-04-04 23:00:00,Shopping Mall,3,0,3,75,14,61
2024-04-04 23:00:00,Metro Station,1,0,4,150,9,141
2024-04-05 00:00:00,City Center,1,0,5,200,15,185
2024-04-05 00:00:00,Tech Park,9,0,1,150,110,40
2024-04-05 01:00:00,Cricket Stadium,1,1,2,150,39,111
2024-04-05 02:00:00,Tech Park,10,0,4,150,119,31
2024-04-05 02:00:00,City Center,1,0,3,200,20,180
2024-04-05 03:00:00,Cricket Stadium,4,0,5,150,49,101
2024-04-05 03:00:00,Metro Station,2,0,0,100,14,86
2024-04-05 03:00:00,Airport,3,1,3,100,42,58
2024-04-05 04:00:00,Railway Station,5,0,4,75,31,44
2024-04-05 04:00:00,Airport,8,0,5,100,67,33
2024-04-05 06:00:00,Cricket Stadium,6,0,5,150,67,83
2024-04-05 06:00:00,Cricket Stadium,1,0,0,150,13,137
2024-04-05 07:00:00,City Center,10,0,6,75,59,16
2024-04-05 09:00:00,Tech Park,5,0,0,150,57,93
2024-04-05 10:00:00,Tech Park,7,1,3,150,109,41
2024-04-05 11:00:00,City Center,10,0,6,150,121,29
2024-04-05 14:00:00,Airport,5,0,2,150,65,85
2024-04-05 15:00:00,Railway Station,9,0,1,200,141,59
2024-04-05 16:00:00,Tech Park,6,0,2,150,70,80
2024-04-05 18:00:00,Metro Station,10,0,0,100,75,25
2024-04-05 19:00:00,City Center,1,0,1,50,7,43
2024-04-05 20:00:00,Tech Park,8,1,6,50,46,4
2024-04-05 20:00:00,Shopping Mall,8,0,3,75,47,28
2024-04-05 22:00:00,Shopping Mall,9,0,3,75,55,20
2024-04-05 22:00:00,Airport,2,0,1,150,22,128
2024-04-05 23:00:00,Cricket Stadium,10,0,0,100,85,15
2024-04-06 00:00:00,Airport,3,0,5,75,23,52
2024-04-06 01:00:00,Railway Station,8,0,0,75,48,27
2024-04-06 01:00:00,Railway Station,10,0,1,100,77,23
2024-04-06 03:00:00,Cricket Stadium,3,0,1,100,23,77
2024-04-06 04:00:00,Tech Park,7,0,1,200,116,84
2024-04-06 04:00:00,Tech Park,9,1,5,75,69,6
2024-04-06 05:00:00,Metro Station,4,0,4,75,27,48
2024-04-06 07:00:00,Metro Station,9,0,4,50,34,16
2024-04-06 08:00:00,Airport,2,0,6,75,17,58
2024-04-06 09:00:00,Tech Park,6,0,0,200,92,108
2024-04-06 11:00:00,Shopping Mall,2,0,1,50,8,42
2024-04-06 12:00:00,Shopping Mall,9,0,3,150,113,37
2024-04-06 13:00:00,Shopping Mall,9,0,5,100,76,24
2024-04-06 13:00:00,Cricket Stadium,10,0,4,50,40,10
2024-04-06 14:00:00,City Center,2,0,2,75,17,58
2024-04-06 16:00:00,Cricket Stadium,4,0,2,150,45,105
2024-04-06 16:00:00,Railway Station,3,0,4,50,7,43
2024-04-06 17:00:00,Cricket Stadium,7,0,4,100,55,45
2024-04-06 17:00:00,Shopping Mall,3,0,1,50,12,38
2024-04-06 18:00:00,Cricket Stadium,1,1,1,100,26,74
2024-04-06 18:00:00,Cricket Stadium,4,0,6,75,24,51
2024-04-06 23:00:00,Railway Station,10,0,4,150,123,27
2024-04-06 23:00:00,Cricket Stadium,8,1,0,75,62,13
2024-04-07 01:00:00,Tech Park,1,0,1,75,10,65
2024-04-07 02:00:00,Tech Park,7,0,4,75,45,30
2024-04-07 03:00:00,Tech Park,2,0,1,75,16,59
2024-04-07 04:00:00,City Center,2,0,3,100,16,84
2024-04-07 05:00:00,Airport,2,1,2,200,74,126
2024-04-07 05:00:00,Railway Station,1,0,4,100,8,92
2024-04-07 06:00:00,Airport,2,0,2,150,19,131
2024-04-07 07:00:00,Tech Park,5,0,1,200,78,122
2024-04-07 08:00:00,Metro Station,8,0,5,150,100,50
2024-04-07 10:00:00,Shopping Mall,8,0,3,150,95,55
2024-04-07 11:00:00,Railway Station,7,0,5,75,38,37
2024-04-07 13:00:00,City Center,5,0,5,75,27,48
2024-04-07 17:00:00,Tech Park,5,0,0,75,27,48
2024-04-07 19:00:00,Tech Park,6,1,4,150,103,47
2024-04-07 21:00:00,Railway Station,6,0,5,150,69,81
2024-04-07 21:00:00,City Center,1,0,2,50,6,44
2024-04-07 21:00:00,Railway Station,9,0,0,150,103,47
2024-04-07 22:00:00,Cricket Stadium,1,0,5,75,6,69
2024-04-07 23:00:00,Airport,10,0,1,100,80,20
2024-04-08 01:00:00,Tech Park,7,0,0,100,55,45
2024-04-08 02:00:00,Metro Station,6,0,6,75,37,38
2024-04-08 02:00:00,Airport,10,0,4,75,65,10
2024-04-08 03:00:00,Cricket Stadium,2,1,6,75,30,45
2024-04-08 04:00:00,Railway Station,6,0,1,150,74,76
2024-04-08 06:00:00,Shopping Mall,9,0,5,200,141,59
2024-04-08 10:00:00,Metro Station,1,0,5,200,16,184
2024-04-08 10:00:00,Shopping Mall,7,0,3,150,88,62
2024-04-08 13:00:00,Airport,4,0,4,200,59,141
2024-04-08 13:00:00,Cricket Stadium,2,0,3,150,20,130
2024-04-08 16:00:00,Railway Station,8,0,1,100,61,39
2024-04-08 16:00:00,City Center,2,0,6,100,11,89
2024-04-08 18:00:00,Metro Station,5,0,4,150,57,93
2024-04-08 19:00:00,Shopping Mall,7,0,0,150,86,64
2024-04-08 19:00:00,Shopping Mall,7,1,3,50,37,13
2024-04-08 20:00:00,Cricket Stadium,10,0,3,150,123,27
2024-04-08 20:00:00,City Center,4,0,5,100,27,73
2024-04-08 21:00:00,Metro Station,5,0,5,150,63,87
2024-04-08 22:00:00,Cricket Stadium,3,0,5,100,26,74
2024-04-08 22:00:00,Railway Station,7,1,2,100,71,29
2024-04-08 22:00:00,Railway Station,9,0,1,100,73,27
2024-04-08 23:00:00,Tech Park,4,0,2,75,19,56
2024-04-09 00:00:00,Tech Park,8,0,0,100,67,33
2024-04-09 03:00:00,City Center,4,0,3,200,59,141
2024-04-09 03:00:00,Cricket Stadium,2,0,3,75,13,62
2024-04-09 06:00:00,Cricket Stadium,7,0,6,75,41,34
2024-04-09 07:00:00,Railway Station,6,0,5,75,39,36
2024-04-09 08:00:00,Metro Station,6,0,6,75,38,37
2024-04-09 09:00:00,Cricket Stadium,3,0,6,100,26,74
2024-04-09 10:00:00,Cricket Stadium,9,0,4,75,51,24
2024-04-09 21:00:00,Railway Station,8,0,1,150,98,52
2024-04-09 23:00:00,Railway Station,7,0,4,75,42,33
2024-04-09 23:00:00,Shopping Mall,10,0,3,150,117,33
2024-04-10 00:00:00,Metro Station,3,1,5,200,84,116
2024-04-10 00:00:00,Cricket Stadium,5,0,4,100,44,56
2024-04-10 00:00:00,Metro Station,10,0,1,200,159,41
2024-04-10 03:00:00,Shopping Mall,6,0,1,75,39,36
2024-04-10 03:00:00,Metro Station,2,0,2,150,29,121
2024-04-10 04:00:00,Cricket Stadium,4,1,1,150,73,77
2024-04-10 04:00:00,Tech Park,4,0,3,50,13,37
2024-04-10 04:00:00,Tech Park,8,0,3,150,99,51
2024-04-10 10:00:00,Railway Station,2,0,4,75,11,64
2024-04-10 10:00:00,Metro Station,2,0,3,150,19,131
2024-04-10 13:00:00,Metro Station,9,0,0,75,55,20
2024-04-10 13:00:00,Railway Station,7,0,5,100,52,48
2024-04-10 14:00:00,Railway Station,5,0,1,100,40,60
2024-04-10 15:00:00,Tech Park,3,0,0,100,26,74
2024-04-10 15:00:00,Shopping Mall,9,0,3,100,67,33
2024-04-10 15:00:00,Railway Station,7,0,2,75,41,34
2024-04-10 16:00:00,Railway Station,3,0,0,200,49,151
2024-04-10 18:00:00,Cricket Stadium,6,0,0,200,91,109
2024-04-10 18:00:00,Airport,5,1,5,75,50,25
2024-04-10 19:00:00,Railway Station,9,0,3,150,107,43
2024-04-10 20:00:00,Tech Park,1,0,4,100,4,96
2024-04-10 23:00:00,Railway Station,8,0,6,75,51,24
2024-04-10 23:00:00,Shopping Mall,1,0,2,75,3,72
2024-04-10 23:00:00,Metro Station,7,0,3,100,60,40
2024-04-11 00:00:00,Tech Park,4,0,3,100,37,63
2024-04-11 02:00:00,Railway Station,6,0,6,75,36,39
2024-04-11 02:00:00,Metro Station,10,0,2,100,79,21
2024-04-11 03:00:00,Shopping Mall,1,0,4,150,11,139
2024-04-11 03:00:00,Railway Station,2,0,3,100,18,82
2024-04-11 03:00:00,Cricket Stadium,2,0,1,100,21,79
2024-04-11 03:00:00,Airport,9,0,0,75,50,25
2024-04-11 04:00:00,Metro Station,4,0,2,100,27,73
2024-04-11 05:00:00,Railway Station,5,1,1,75,41,34
2024-04-11 07:00:00,Tech Park,1,0,1,100,11,89
2024-04-11 08:00:00,Railway Station,3,0,5,100,24,76
2024-04-11 09:00:00,Metro Station,7,0,0,100,56,44
2024-04-11 10:00:00,Railway Station,1,0,2,75,1,74
2024-04-11 10:00:00,Tech Park,8,0,5,50,34,16
2024-04-11 12:00:00,Shopping Mall,6,0,0,75,33,42
2024-04-11 13:00:00,City Center,2,0,3,200,36,164
2024-04-11 13:00:00,Shopping Mall,10,1,2,150,150,0
2024-04-11 15:00:00,Shopping Mall,5,0,4,50,19,31
2024-04-11 16:00:00,Cricket Stadium,8,0,1,100,65,35
2024-04-11 16:00:00,Airport,9,0,3,100,73,27
2024-04-11 17:00:00,Shopping Mall,2,0,4,50,3,47
2024-04-11 17:00:00,Tech Park,1,0,1,75,11,64
2024-04-11 17:00:00,Tech Park,5,0,2,100,40,60
2024-04-11 18:00:00,Railway Station,9,0,5,100,77,23
2024-04-11 19:00:00,City Center,3,0,1,100,19,81
2024-04-11 19:00:00,City Center,10,0,1,150,119,31
2024-04-11 19:00:00,Airport,8,0,5,100,64,36
2024-04-11 19:00:00,Cricket Stadium,8,0,6,100,67,33
2024-04-11 20:00:00,Metro Station,1,0,0,150,17,133
2024-04-11 21:00:00,Airport,5,0,6,75,32,43
2024-04-11 22:00:00,Metro Station,1,1,2,100,24,76
2024-04-12 00:00:00,City Center,9,0,4,150,111,39
2024-04-12 01:00:00,Shopping Mall,1,0,0,75,6,69
2024-04-12 02:00:00,Cricket Stadium,8,0,2,75,52,23
2024-04-12 03:00:00,Cricket Stadium,8,0,2,100,65,35
2024-04-12 03:00:00,City Center,4,1,2,75,36,39
2024-04-12 08:00:00,Airport,6,0,6,75,37,38
2024-04-12 08:00:00,City Center,8,0,4,100,68,32
2024-04-12 10:00:00,Airport,9,1,0,75,66,9
2024-04-12 12:00:00,Airport,7,0,1,150,82,68
2024-04-12 12:00:00,City Center,9,1,6,150,135,15
2024-04-12 14:00:00,Tech Park,7,0,5,200,115,85
2024-04-12 14:00:00,Railway Station,7,0,6,200,113,87
2024-04-12 14:00:00,Metro Station,9,0,1,75,57,18
2024-04-12 15:00:00,City Center,5,0,4,150,62,88
2024-04-12 19:00:00,Railway Station,10,0,3,150,125,25
2024-04-12 21:00:00,Airport,3,0,4,75,19,56
2024-04-12 22:00:00,Railway Station,7,0,4,100,59,41
2024-04-12 23:00:00,Railway Station,3,0,0,50,10,40
2024-04-13 00:00:00,Airport,7,0,4,150,87,63
2024-04-13 03:00:00,Shopping Mall,9,1,4,100,88,12
2024-04-13 03:00:00,Shopping Mall,4,0,5,75,27,48
2024-04-13 03:00:00,Metro Station,1,0,2,200,17,183
2024-04-13 06:00:00,Tech Park,6,0,6,200,94,106
2024-04-13 07:00:00,City Center,2,0,4,200,33,167
2024-04-13 08:00:00,Cricket Stadium,4,1,0,100,53,47
2024-04-13 09:00:00,Shopping Mall,10,0,0,100,82,18
2024-04-13 09:00:00,Airport,2,0,5,75,13,62
2024-04-13 12:00:00,Metro Station,10,0,4,75,64,11
2024-04-13 13:00:00,Airport,7,0,5,75,38,37
2024-04-13 14:00:00,City Center,6,0,0,150,76,74
2024-04-13 14:00:00,Tech Park,2,0,0,100,14,86
2024-04-13 16:00:00,Tech Park,8,0,1,200,123,77
2024-04-13 16:00:00,Airport,8,0,4,75,44,31
2024-04-13 17:00:00,Shopping Mall,9,0,1,150,106,44
2024-04-13 19:00:00,Shopping Mall,6,0,2,200,92,108
2024-04-13 19:00:00,Metro Station,6,0,0,150,69,81
2024-04-13 19:00:00,Metro Station,10,0,2,100,75,25
2024-04-13 21:00:00,Shopping Mall,5,0,3,150,57,93
2024-04-13 22:00:00,Railway Station,5,0,5,150,62,88
2024-04-13 22:00:00,Cricket Stadium,8,0,4,100,63,37
2024-04-13 23:00:00,Railway Station,4,0,5,100,30,70
2024-04-14 00:00:00,Shopping Mall,6,1,4,50,31,19
2024-04-14 00:00:00,Airport,8,0,5,50,31,19
2024-04-14 01:00:00,Airport,1,0,6,75,3,72
2024-04-14 01:00:00,Cricket Stadium,7,0,1,150,85,65
2024-04-14 03:00:00,City Center,10,0,6,150,123,27
2024-04-14 04:00:00,Cricket Stadium,4,0,5,50,15,35
2024-04-14 04:00:00,Airport,10,0,0,50,37,13
2024-04-14 05:00:00,Metro Station,8,0,2,75,43,32
2024-04-14 06:00:00,Tech Park,1,0,2,75,3,72
2024-04-14 06:00:00,Cricket Stadium,6,0,0,100,45,55
2024-04-14 06:00:00,Railway Station,7,1,6,50,33,17
2024-04-14 10:00:00,City Center,2,1,1,100,40,60
2024-04-14 12:00:00,Tech Park,6,0,3,150,68,82
2024-04-14 12:00:00,Metro Station,5,0,2,150,57,93
2024-04-14 12:00:00,City Center,5,0,1,150,60,90
2024-04-14 13:00:00,City Center,1,0,4,50,0,50
2024-04-14 13:00:00,City Center,6,0,3,50,28,22
2024-04-14 14:00:00,Railway Station,3,0,0,150,38,112
2024-04-14 14:00:00,Airport,9,0,3,100,73,27
2024-04-14 14:00:00,Metro Station,4,0,0,150,45,105
2024-04-14 15:00:00,Shopping Mall,4,0,3,150,52,98
2024-04-14 15:00:00,Railway Station,4,0,0,100,32,68
2024-04-14 15:00:00,Railway Station,5,0,0,75,32,43
2024-04-14 17:00:00,Railway Station,9,0,3,150,112,38
2024-04-14 17:00:00,Airport,8,0,6,150,94,56
2024-04-14 17:00:00,City Center,6,0,4,75,38,37
2024-04-14 18:00:00,Airport,5,0,1,150,61,89
2024-04-14 19:00:00,Tech Park,9,0,5,100,70,30
2024-04-14 19:00:00,Shopping Mall,6,0,5,150,67,83
2024-04-14 22:00:00,Metro Station,5,0,4,150,64,86
2024-04-14 22:00:00,Airport,9,0,1,200,149,51
2024-04-15 01:00:00,Railway Station,1,0,4,200,16,184
2024-04-15 01:00:00,Cricket Stadium,2,0,3,150,26,124
2024-04-15 01:00:00,Cricket Stadium,9,0,3,100,75,25
2024-04-15 01:00:00,Tech Park,7,0,4,75,45,30
2024-04-15 03:00:00,Airport,7,0,2,50,25,25
2024-04-15 04:00:00,Cricket Stadium,3,1,3,100,49,51
2024-04-15 06:00:00,Metro Station,6,0,2,75,38,37
2024-04-15 06:00:00,Metro Station,1,0,1,150,13,137
2024-04-15 09:00:00,Railway Station,4,0,6,100,36,64
2024-04-15 12:00:00,Railway Station,1,0,6,150,11,139
2024-04-15 12:00:00,Cricket Stadium,10,0,3,100,83,17
2024-04-15 13:00:00,Railway Station,10,0,6,100,83,17
2024-04-15 20:00:00,Airport,4,0,6,100,36,64
2024-04-15 21:00:00,Railway Station,4,0,3,100,36,64
2024-04-15 21:00:00,Metro Station,6,0,5,75,33,42
2024-04-15 22:00:00,Metro Station,4,0,3,150,45,105
2024-04-15 22:00:00,Airport,3,0,5,150,40,110
2024-04-15 23:00:00,City Center,1,0,0,100,10,90
2024-04-15 23:00:00,Cricket Stadium,3,0,2,75,17,58
2024-04-16 00:00:00,Airport,1,0,2,150,11,139
2024-04-16 01:00:00,Airport,1,0,2,150,12,138
2024-04-16 02:00:00,City Center,10,1,6,100,96,4
2024-04-16 03:00:00,Shopping Mall,10,0,3,150,121,29
2024-04-16 04:00:00,Cricket Stadium,3,0,4,50,15,35
2024-04-16 05:00:00,Metro Station,9,0,0,200,146,54
2024-04-16 06:00:00,Shopping Mall,9,0,3,150,104,46
2024-04-16 06:00:00,City Center,3,0,4,100,27,73
2024-04-16 08:00:00,City Center,5,0,4,150,59,91
2024-04-16 09:00:00,Tech Park,2,0,3,200,31,169
2024-04-16 09:00:00,Railway Station,5,0,3,100,40,60
2024-04-16 09:00:00,Airport,2,1,0,100,31,69
2024-04-16 10:00:00,Shopping Mall,8,0,4,100,59,41
2024-04-16 11:00:00,City Center,4,0,6,200,64,136
2024-04-16 12:00:00,City Center,10,0,4,75,59,16
2024-04-16 14:00:00,Cricket Stadium,4,0,6,75,22,53
2024-04-16 14:00:00,Railway Station,3,0,4,150,39,111
2024-04-16 14:00:00,Shopping Mall,10,0,3,50,45,5
2024-04-16 17:00:00,Metro Station,8,0,4,150,97,53
2024-04-16 17:00:00,City Center,5,0,5,75,35,40
2024-04-16 18:00:00,Cricket Stadium,10,1,0,100,98,2
2024-04-16 18:00:00,Airport,9,0,2,150,113,37
2024-04-16 21:00:00,Tech Park,1,0,6,100,6,94
2024-04-16 23:00:00,Metro Station,9,0,4,100,69,31
2024-04-17 00:00:00,Railway Station,5,0,4,100,43,57
2024-04-17 00:00:00,City Center,8,0,5,50,30,20
2024-04-17 01:00:00,Tech Park,8,0,5,150,95,55
2024-04-17 01:00:00,Metro Station,3,0,0,100,21,79
2024-04-17 02:00:00,Shopping Mall,9,0,4,75,49,26
2024-04-17 02:00:00,Shopping Mall,4,0,3,150,52,98
2024-04-17 03:00:00,Airport,10,0,1,50,40,10
2024-04-17 06:00:00,City Center,10,0,6,75,57,18
2024-04-17 07:00:00,Airport,4,1,2,100,47,53
2024-04-17 07:00:00,Shopping Mall,5,0,4,150,60,90
2024-04-17 08:00:00,City Center,1,0,0,200,19,181
2024-04-17 09:00:00,City Center,1,0,2,100,13,87
2024-04-17 09:00:00,Airport,10,0,6,75,61,14
2024-04-17 09:00:00,Cricket Stadium,5,0,1,150,65,85
2024-04-17 11:00:00,Railway Station,5,0,6,75,26,49
2024-04-17 11:00:00,City Center,7,1,6,75,54,21
2024-04-17 12:00:00,Airport,4,0,1,150,53,97
2024-04-17 13:00:00,Cricket Stadium,4,0,6,150,52,98
2024-04-17 13:00:00,Metro Station,10,1,0,150,145,5
2024-04-17 14:00:00,Cricket Stadium,3,0,0,150,40,110
2024-04-17 15:00:00,City Center,6,1,4,75,51,24
2024-04-17 15:00:00,City Center,2,0,4,100,12,88
2024-04-17 16:00:00,Railway Station,2,0,0,75,12,63
2024-04-17 16:00:00,Airport,4,0,6,75,24,51
2024-04-17 17:00:00,City Center,6,0,3,150,67,83
2024-04-17 17:00:00,City Center,1,1,0,150,45,105
2024-04-17 19:00:00,City Center,1,0,1,100,7,93
2024-04-17 19:00:00,Tech Park,6,0,3,75,39,36
2024-04-17 22:00:00,Railway Station,4,0,5,100,29,71
2024-04-17 23:00:00,Metro Station,8,0,1,75,47,28
2024-04-17 23:00:00,Tech Park,8,0,3,150,97,53
2024-04-18 00:00:00,Railway Station,1,1,5,200,60,140
2024-04-18 01:00:00,Railway Station,1,0,5,200,11,189
2024-04-18 02:00:00,Tech Park,3,0,2,50,10,40
2024-04-18 03:00:00,Cricket Stadium,10,0,4,75,61,14
2024-04-18 05:00:00,Metro Station,9,0,0,50,39,11
2024-04-18 06:00:00,Tech Park,10,0,3,75,55,20
2024-04-18 08:00:00,Cricket Stadium,1,0,5,50,0,50
2024-04-18 09:00:00,Railway Station,2,0,5,50,7,43
2024-04-18 09:00:00,Tech Park,6,0,3,100,44,56
2024-04-18 09:00:00,Metro Station,10,0,3,100,79,21
2024-04-18 09:00:00,City Center,4,1,6,100,49,51
2024-04-18 10:00:00,Railway Station,10,0,1,150,118,32
2024-04-18 10:00:00,Tech Park,7,0,6,100,52,48
2024-04-18 11:00:00,Airport,1,0,3,150,13,137
2024-04-18 11:00:00,City Center,1,0,2,50,9,41
2024-04-18 13:00:00,Shopping Mall,10,0,6,75,57,18
2024-04-18 13:00:00,Shopping Mall,8,0,2,75,47,28
2024-04-18 13:00:00,Metro Station,2,0,2,100,19,81
2024-04-18 15:00:00,Tech Park,2,0,3,100,17,83
2024-04-18 15:00:00,Metro Station,10,0,0,200,157,43
2024-04-18 16:00:00,Railway Station,9,0,4,150,103,47
2024-04-18 16:00:00,Railway Station,9,0,3,75,56,19
2024-04-18 20:00:00,Cricket Stadium,2,0,4,150,25,125
2024-04-19 00:00:00,Airport,9,0,6,150,107,43
2024-04-19 01:00:00,Tech Park,3,0,6,100,20,80
2024-04-19 05:00:00,Metro Station,1,0,3,150,17,133
2024-04-19 05:00:00,Airport,8,0,5,200,128,72
2024-04-19 07:00:00,Cricket Stadium,8,0,3,150,97,53
2024-04-19 07:00:00,City Center,7,0,3,150,84,66
2024-04-19 08:00:00,Airport,1,0,1,150,10,140
2024-04-19 08:00:00,Shopping Mall,6,0,5,200,95,105
2024-04-19 10:00:00,City Center,6,0,2,150,67,83
2024-04-19 12:00:00,Railway Station,6,0,5,150,77,73
2024-04-19 13:00:00,Railway Station,7,0,6,100,52,48
2024-04-19 14:00:00,Airport,1,0,5,150,8,142
2024-04-19 14:00:00,Airport,1,0,0,200,11,189
2024-04-19 15:00:00,Railway Station,2,0,2,50,8,42
2024-04-19 16:00:00,Railway Station,10,0,5,50,35,15
2024-04-19 18:00:00,Railway Station,1,0,0,75,5,70
2024-04-19 19:00:00,Cricket Stadium,9,0,4,200,140,60
2024-04-19 19:00:00,Metro Station,6,0,4,75,37,38
2024-04-19 20:00:00,City Center,3,0,5,150,31,119
2024-04-19 20:00:00,City Center,1,0,1,100,9,91
2024-04-19 21:00:00,Metro Station,1,0,0,100,13,87
2024-04-19 21:00:00,Shopping Mall,6,0,6,150,68,82
2024-04-20 00:00:00,Tech Park,2,0,6,50,10,40
2024-04-20 01:00:00,Airport,5,0,3,100,37,63
2024-04-20 01:00:00,Shopping Mall,10,0,6,150,122,28
2024-04-20 01:00:00,Cricket Stadium,5,0,4,150,59,91
2024-04-20 02:00:00,Airport,3,0,4,200,50,150
2024-04-20 03:00:00,Tech Park,4,0,4,200,60,140
2024-04-20 04:00:00,Cricket Stadium,9,1,6,50,42,8
2024-04-20 07:00:00,Cricket Stadium,3,0,3,100,28,72
2024-04-20 08:00:00,Railway Station,8,0,2,200,127,73
2024-04-20 10:00:00,Cricket Stadium,10,0,0,150,123,27
2024-04-20 10:00:00,City Center,5,0,1,75,28,47
2024-04-20 11:00:00,Metro Station,9,0,3,50,34,16
2024-04-20 12:00:00,Cricket Stadium,4,1,5,100,57,43
2024-04-20 12:00:00,Metro Station,4,0,0,150,46,104
2024-04-20 13:00:00,Airport,3,1,2,50,21,29
2024-04-20 13:00:00,City Center,9,0,4,150,108,42
2024-04-20 16:00:00,Airport,9,0,0,150,107,43
2024-04-20 17:00:00,Railway Station,4,0,4,150,43,107
2024-04-20 17:00:00,Airport,6,0,2,150,68,82
2024-04-20 18:00:00,Tech Park,2,0,6,200,32,168
2024-04-20 19:00:00,Shopping Mall,3,0,6,200,51,149
2024-04-20 19:00:00,Shopping Mall,2,0,2,75,9,66
2024-04-20 19:00:00,Cricket Stadium,8,1,2,75,59,16
2024-04-20 22:00:00,Shopping Mall,6,1,1,200,137,63
2024-04-20 22:00:00,Airport,8,0,0,100,64,36
2024-04-20 23:00:00,Airport,4,0,0,200,59,141
2024-04-21 01:00:00,Metro Station,7,0,6,150,81,69
2024-04-21 01:00:00,Tech Park,9,0,0,100,73,27
2024-04-21 01:00:00,Metro Station,1,0,5,150,12,138
2024-04-21 02:00:00,City Center,5,0,6,100,43,57
2024-04-21 03:00:00,Shopping Mall,8,0,0,150,98,52
2024-04-21 04:00:00,Cricket Stadium,8,0,0,150,98,52
2024-04-21 04:00:00,Airport,6,0,6,150,71,79
2024-04-21 05:00:00,Airport,10,0,0,100,80,20
2024-04-21 08:00:00,Metro Station,2,0,5,75,10,65
2024-04-21 08:00:00,City Center,9,0,5,150,112,38
2024-04-21 09:00:00,City Center,4,0,3,50,11,39
2024-04-21 10:00:00,Tech Park,6,0,5,150,68,82
2024-04-21 15:00:00,City Center,4,0,3,150,48,102
2024-04-21 15:00:00,Metro Station,1,0,4,75,7,68
2024-04-21 17:00:00,Tech Park,9,0,5,100,72,28
2024-04-21 17:00:00,Cricket Stadium,8,0,0,100,62,38
2024-04-21 17:00:00,Cricket Stadium,4,0,4,100,37,63
2024-04-21 17:00:00,Cricket Stadium,7,0,6,100,52,48
2024-04-21 18:00:00,Airport,6,0,5,150,76,74
2024-04-21 18:00:00,Tech Park,4,0,6,200,67,133
2024-04-21 19:00:00,Railway Station,8,0,5,100,68,32
2024-04-21 22:00:00,City Center,5,0,0,150,64,86
2024-04-21 22:00:00,Shopping Mall,9,0,5,100,73,27
2024-04-21 22:00:00,Tech Park,1,0,6,75,7,68
2024-04-21 22:00:00,Cricket Stadium,3,0,3,75,23,52
2024-04-21 22:00:00,Tech Park,6,0,0,75,38,37
2024-04-21 23:00:00,Metro Station,1,0,2,100,10,90
2024-04-22 00:00:00,Railway Station,7,0,0,150,89,61
2024-04-22 01:00:00,City Center,7,0,0,75,40,35
2024-04-22 02:00:00,Metro Station,1,0,5,50,4,46
2024-04-22 03:00:00,Tech Park,5,0,4,150,56,94
2024-04-22 05:00:00,Tech Park,4,0,4,100,29,71
2024-04-22 06:00:00,City Center,8,0,1,100,60,40
2024-04-22 06:00:00,Cricket Stadium,9,0,2,75,57,18
2024-04-22 08:00:00,Railway Station,8,0,5,75,49,26
